x,y,z
-1.4247241,-2.0612638,-0.12978709
-3.0776846,-3.2041802,0.16661787
-2.9985337,0.14945841,-0.69231355
-3.9050763,-2.3969574,-4.1308465
-2.9956198,-0.04727769,-1.4326849
-1.2366297,-0.46462333,-2.9085555
-2.0714798,-2.7155151,-2.202066
-2.65338,-1.7740288,-0.2635547
-3.322762,-0.39681637,-2.4947908
-2.5121999,-2.5290284,-2.4860113
-2.879887,-1.3138484,-1.46801
-2.4782505,-2.3301113,-2.4578948
0.15192747,-1.7065716,-3.8819766
-1.1847817,-2.24319,-3.1154075
-2.0604517,-0.7149931,-2.2639945
-2.5060022,-1.7347145,-1.7080629
-2.5214128,-2.992895,-1.8943272
-1.7579465,-3.0695217,-1.8308499
-3.0697842,-2.2713294,-1.1349162
-2.537015,-1.919451,-2.0700145
-1.3613995,-3.4536262,-1.3758838
-3.5532887,-2.7652895,-2.4232664
-2.765156,-2.1817448,-2.351995
-1.7422025,-2.5881848,-1.9366438
-1.2842927,-1.7492365,-2.4585772
-0.8056301,-2.1637228,-0.66003656
-1.601245,-1.3683069,-3.1389647
-3.5920172,-1.2921429,-2.54393
-4.2050605,-1.6692343,-1.2170331
-2.1572123,-0.67123485,-2.6554215
-1.0935243,-1.927297,-2.0882194
-2.1717823,-1.3917148,-2.3663533
-2.4450815,0.6402466,-2.328282
-2.419255,-1.5376523,-2.1846461
-1.5484828,-2.7770653,-3.5266995
-3.9010692,-1.4319311,-1.776922
-3.4126892,-0.61925566,-0.089286804
-0.78349936,-4.126939,-2.5049598
-2.3588586,-1.2631845,-3.155602
-0.38579,-0.42539656,-2.4444923
-2.010941,-2.3864279,-0.012564778
-2.1056836,-0.7713598,-2.258766
-0.7963865,-1.6287549,-1.1757791
-2.6782885,-3.0972426,-1.5724478
-0.5238055,-3.7211156,-0.8717774
-3.3858569,-3.1570292,-0.1526264
-3.339923,-1.0788877,-2.4636858
-3.1363487,0.68814135,-3.704421
-1.165734,-0.39504814,-0.7945217
-2.4546666,-2.5794685,-1.4856298
-1.7047926,-1.9346012,-1.8127846
-2.3027363,-2.930172,-2.7799308
-1.4032209,-3.045323,-2.5838165
-1.611066,-1.125869,-1.5346402
-3.3648958,-2.197742,-3.7365441
-3.2985034,-2.2519834,-1.6914887
-2.348145,-1.2125791,-1.7546934
-0.8414682,-2.0366182,-1.3181016
-2.243647,-2.5579324,-3.199848
-3.6647606,-1.907426,-3.8786864
-3.5105374,0.04910636,-2.7355542
-1.0784717,-1.1990707,-2.1278243
-2.5596585,-2.2386086,-0.7551154
-1.1917965,-1.9181697,-3.3444102
-3.5313265,-1.9167218,-3.7502108
-1.402508,-1.8187032,-1.9514176
-0.9677118,-1.9236932,-2.1336439
-2.7551103,-1.4658961,-0.740417
-1.2596924,-1.9865037,-0.04006815
-2.650391,-2.980023,-1.1360272
-2.744474,-1.3808699,-1.6193492
-2.1977453,-0.42511392,-3.9516978
-2.3950844,-3.1009438,-2.8153882
-1.4435885,-0.82302773,-1.4896157
-2.8991427,-1.3035424,-1.8248298
-2.5367427,-1.03591,-2.8638895
-2.6514204,-1.0867102,-0.3419249
-4.579268,-1.5804725,-2.19798
-0.57537186,-2.2508764,-1.977613
-1.4783158,-3.189333,-0.67273986
-2.8443434,-2.8637304,-2.1902568
-1.9285394,-2.0654447,-2.9771705
-1.8505552,-2.604384,-2.3722754
-3.454432,-1.7778953,-1.6793237
-1.2647007,-1.3660785,-1.116174
-1.7908221,-2.8681333,-2.8519573
0.83722425,-2.2594235,-2.417099
-0.13462734,-3.0975192,-2.243414
-1.4819734,-2.5513864,-1.4885228
0.3576498,1.0834937,-0.49288738
-2.1477883,-2.0415165,-2.4094045
-2.6720345,-4.575206,-2.0648272
-2.2586765,-2.433222,-1.3928816
-3.252404,-1.9835225,-3.0777035
-1.3254973,-2.7272053,-1.8178729
-2.7478478,-2.1444468,-3.3051362
-1.7281055,-1.807078,-1.2879179
-0.5209105,-2.7931578,-2.3669424
-1.1057212,-0.4629842,-0.61330426
-2.5703084,-2.101055,-1.8250908
-1.5379095,-2.4685729,-2.9382458
-1.9248805,-2.5818644,-3.4125626
-2.6042647,-2.0471373,-3.3041527
-0.94805336,-2.4532807,-1.6762404
-3.1392078,0.025428057,-0.4412316
-2.7261739,-1.7648064,-2.7807088
-1.670466,-2.253527,-2.4459822
-2.0209284,-2.5276856,-2.5227914
-1.6168393,-2.327286,-3.169987
-2.3658082,-2.364622,-1.8483199
-0.47591853,-1.1653247,-1.0582337
-2.7288446,-0.60263884,0.9032614
-2.288857,-2.5445771,-1.8918072
-1.5072953,-0.4608308,-3.5334141
1.0398388,-2.2567768,-2.9244027
-2.7293038,-1.2041509,-1.9626449
-0.44537997,-0.24270582,-2.5950856
-3.4081903,-1.7300752,-0.40732563
-3.53754,-5.0584435,-3.079989
-3.5949273,-2.7683606,-1.4759305
-2.5983703,-2.3199477,-2.3347833
-2.524959,-1.5931065,-2.116158
-0.78598785,-2.8234315,-0.5395545
-1.9695761,-1.1602179,-1.476018
-1.6267587,-2.7741694,-2.5195887
-1.3820148,-1.3786763,-2.7483253
-0.80265963,-0.70642173,-0.68000674
-1.7206383,-1.0174844,-3.2114267
-2.3517818,-2.9538264,-1.421369
-0.6353966,-1.6360179,-1.9091334
-1.5210097,-0.29427063,-0.9064319
-1.0823998,-0.99249995,-1.5639092
-2.7809827,-2.7738485,-3.1325111
1.1769578,-0.078501105,-3.1002183
-0.6754521,-2.5836377,-1.7925397
-3.4029446,-1.9938077,0.66860867
-1.9934187,-0.26977158,-2.293584
-1.7816554,-2.7737978,-1.0723019
-1.0974355,-0.17409372,-1.3721261
-1.2365944,-3.60743,-3.057279
-0.35311103,-3.636998,-2.489095
-2.9744534,-3.069446,-2.4115515
-1.7118407,-0.58737993,-1.7966635
-1.2326183,-1.3779762,-1.8080264
-0.6821561,-0.9149687,-0.12636364
0.47175407,-4.901546,-1.4969001
-1.521883,-0.60352993,-1.2688317
-2.6079078,-2.0057752,-0.46684957
-3.4214747,-3.493964,-3.9647682
-0.2906288,-2.9729936,-2.7884896
-2.972395,-2.4940064,-1.3942215
-1.8118962,-3.678597,-2.1361392
-3.040207,-2.1722116,-2.8311088
-5.4036016,-3.5160892,-0.32039285
-1.2177846,-3.8101864,-1.6110736
-1.8197466,-2.3402958,-2.3396094
-0.9443549,-1.9201697,-0.8013631
-0.7248149,-1.2874541,-2.350898
-2.5762362,-2.0246677,-1.3001251
-1.5500257,-2.419842,-1.1196008
-0.77504003,-2.7425487,-1.4677283
-2.7360184,0.7915292,-4.1466007
-1.3506007,-0.5446825,-1.199955
-2.9310992,-3.1723878,-0.9903258
-2.798619,-3.6404047,-2.459087
-3.6147199,-2.8683243,-3.8817258
-0.8157388,-2.1749842,-1.8780115
-0.8809633,-0.46151066,-1.8185872
-0.9459294,-1.5851973,-3.0050035
-2.9754937,-3.858007,-0.9339968
-1.6018077,-1.9652368,-2.847795
-1.4361527,0.21767068,-2.1021245
0.29998827,-4.2559214,-2.108004
-2.215117,-3.216882,-2.9367046
-0.3246603,-2.3814318,-1.9399703
-1.2812606,-2.8483164,-2.5494533
-2.2442315,-2.6675744,-1.4481153
-3.2485552,-1.4540462,-1.6621969
-3.7562826,-1.515438,-3.225844
-1.2312028,-0.4158839,-3.457379
-0.6482246,-2.0529513,-2.6678653
-1.7830256,-4.5014477,-1.9321536
-3.9809377,-2.145843,-1.348361
-2.0271885,-1.5394816,-0.8968872
-2.099151,-1.655117,-3.8776724
-2.3228295,-1.0212071,-1.8765105
-4.1894665,1.3505354,-2.4231195
-1.5474887,-2.2746477,-0.68961644
-2.2456965,-1.7826359,-2.543446
-2.1653538,-1.0429778,-2.553174
-1.9087914,-1.9750564,-0.79350245
-1.4607073,0.57582045,-1.0183554
-3.2108994,0.78283,-0.99846447
-1.4632981,-0.6042323,0.61742926
-2.4945178,-3.23308,-1.9050245
-1.8632058,-2.9562793,-0.9095404
-2.7607899,-1.1912189,-2.1370475
-1.5977858,-2.6704984,-1.6285038
-1.2584865,-1.5984795,-1.4709551
-2.63079,-2.9694848,-1.8110933
-3.0367908,-3.4597802,-1.6342162
-3.1329117,-1.6127555,-3.3628283
-3.7363386,-1.5457321,-1.8895763
-2.582275,-3.4965305,0.30915427
-1.7971946,-2.6810992,-2.5013273
-2.5910392,-1.2069871,-3.3298995
-0.53420115,-0.04997623,-3.2951455
-1.7718018,-2.5856838,-0.8241503
-2.0607097,-3.5546439,-3.0854304
-1.3884765,-2.201312,-1.5774686
-2.8552294,-1.6562109,-1.3690794
-1.690816,-3.8131528,-1.0810993
-0.90303385,-0.52387846,-2.6063645
-1.0619905,-2.9291267,-4.3594112
-1.8320999,-1.4735897,-3.316417
-1.0838362,-2.9548929,-2.6070979
-2.3468926,-1.8567231,-1.9671941
-1.5903144,-2.2067263,-0.8480799
-2.0652719,-2.4393897,-3.198691
-0.16428661,-1.846694,-2.9550827
-2.4281356,-1.7582914,-3.5269744
-3.41662,-1.7552488,-1.3332324
-1.7012855,-2.443069,-2.5614214
-4.370936,-2.935936,-1.9932928
-1.4844846,-2.1160715,-0.87206113
-3.2569654,-2.474164,-2.1613884
-0.7896422,0.39998913,-1.4273024
-2.279804,-1.6626093,-0.46653926
-1.6984255,-1.1869506,-4.197978
-2.065378,-1.4082901,-1.7002783
-0.19529343,-2.5611212,-0.1868521
-3.1587148,-2.7908175,-0.14245892
-3.5169578,-2.6057005,-3.3895705
-2.0130453,-2.5728354,-1.7175095
-1.3441997,-1.4869142,-1.0031631
-2.145384,-1.3361685,-2.285916
-3.40663,-2.132732,-1.600498
-3.1891694,-2.885804,-3.6616616
-1.7676848,-0.42340887,-2.0976214
-1.7485359,-1.6642246,-1.6433392
-2.9954562,-2.8864508,-2.305754
-1.7653651,-2.9731321,-2.3901556
-1.7809945,-3.0826821,-1.6765755
-1.7625291,-0.5390117,-1.0879583
-1.1362522,-1.6308968,-3.8161619
-1.6738864,-2.0899055,-2.3281996
-1.4888834,-0.8732904,-1.0842565
0.13262582,-1.7281914,-2.06487
-1.6636791,-1.0755391,-1.8799276
-2.5928674,-2.756273,-1.4574599
-1.8399283,-1.7539585,-1.5892719
-3.7549324,-0.8315009,-1.6525058
-1.6311938,-2.494275,-0.28988278
-1.6116779,-0.966769,-1.4226488
-2.5289931,-2.8050103,-2.5189657
-0.834538,-2.4137297,-3.89622
-2.4719255,-0.72229254,-2.4328122
-1.4772176,-1.8214117,-0.56677973
-0.2703941,-1.813724,-3.9116974
-3.4232826,-0.46574295,-3.993262
-3.9997218,-3.1496897,-3.296576
-3.6271615,-1.6107062,-2.754263
-2.0612204,-1.9351658,-0.6095253
-1.7515733,-0.9492191,-3.9478934
-1.1288416,-1.6127863,-2.3332016
-0.8980392,-2.3030343,-1.3877633
-2.833178,-2.1849988,-1.293647
-2.1140144,-1.3734748,-2.2434688
-1.0504451,-3.0868032,-2.044573
-0.8850279,-2.0546472,-0.08888185
-1.5745956,-1.024532,-2.3112617
-1.2870231,-2.5432456,-2.474333
-2.6130755,-3.2821827,-1.6771816
-2.001729,-1.3078752,-2.5090275
-1.94283,-2.568703,-3.3623266
-3.6466022,-1.9927566,-1.5317394
-2.2945912,-2.9353013,-2.9190636
-2.0873845,-2.5473382,0.38873458
-0.8834026,-1.9085227,-2.8979218
-1.6981997,-1.6574785,-1.6641144
0.7228923,-1.0240526,-0.7032949
-1.7181326,-2.528542,-2.3033607
-2.7191467,-3.1160684,-0.037853956
-2.3620348,0.24635363,-3.6479971
-2.475967,-2.660173,-2.7220826
-2.5395536,-0.86185825,-0.9922073
-1.623518,-1.6065359,-2.7995386
-1.8121978,-1.4376051,-1.7888614
-1.0093265,-1.3232397,-2.1882906
-4.330878,-3.5872252,-1.2602946
-3.458559,-1.984231,-3.0845804
-3.2550683,-3.0881596,-2.6417205
-2.2058754,-0.8075403,-1.0430712
-2.4860263,-0.83531916,-2.0805516
-2.6024299,-2.3795147,-2.38479
-1.4818829,-3.4941182,-2.8940501
-2.426211,-2.127283,-2.6958585
-0.6498414,-2.102907,-4.474965
-1.6652939,-2.761326,-2.7660236
-1.8386147,-1.6281049,-2.3019407
-1.5195937,-3.2862136,-2.3350308
-1.6634321,-3.0401406,-1.9754412
-2.3757095,-4.241539,-0.76875794
-1.5964689,-3.83649,-2.499882
-0.11413157,-1.2342137,-3.7565093
-0.9582404,-2.3659897,-2.7617953
-2.0136077,-1.3988317,-1.8681964
-1.0860398,-1.3957367,-2.5553455
-3.624546,-1.4406624,0.4074204
-3.7375877,-2.9526224,-1.6117691
-2.9604347,-1.4153278,-1.6025662
-2.1512485,-4.8153224,-4.667548
-1.585087,-2.5352612,0.03539133
-0.8637394,-0.43995404,-1.0239254
-2.5801718,-1.3486751,-3.1748252
-2.683846,-3.5342975,-2.5361714
0.3535421,-3.4173174,-1.0550632
-3.1776743,-1.2188337,-2.3994093
-1.1543778,-1.6555457,-3.035841
-3.4023347,-2.6856494,-2.3869019
-2.8077238,-3.3376713,-2.795882
-3.185956,-1.8793896,-1.2491671
-2.594012,-0.8288504,-1.610979
-2.9735475,-3.2578518,-1.4023697
-2.4658763,-0.762516,-1.240283
-0.29270208,-2.5581863,-1.9163744
-1.3954277,-1.9478487,-1.6559781
-2.463238,-2.12664,-3.285718
-3.0264902,-3.4994001,-3.3805094
-3.809627,-2.507257,-1.4709916
-2.3708673,-2.4730866,-1.5520387
-0.17457962,-3.2807026,-2.4680657
-2.5469718,-2.4606895,-1.6086063
-0.9074718,-1.849433,-1.5756773
-3.0004666,-2.978691,0.17561007
-0.77476466,-1.5993079,-2.314571
-2.8043585,-3.438702,-3.118422
-3.7000194,-3.8012826,-0.93590295
-1.2861214,-1.3958547,-1.4976702
-1.812269,-2.627903,-0.91992974
-2.8533063,-0.6466131,-2.1410482
-2.5323896,-1.5520905,-1.363835
-2.329256,-2.8064768,-3.0047789
-1.1557312,-4.9783077,-3.2848272
-3.511775,-2.6469817,-2.1909063
-2.710506,-2.6229491,-0.49089324
-2.7154107,-1.9266119,0.5619445
-2.706231,-1.9934505,-3.1186395
-0.8451499,-1.6187482,0.18041492
-2.40771,-0.3653556,-1.9192646
-2.3845909,-1.312132,-2.6312742
-2.407275,-1.2915952,-2.3797371
-1.1236047,-3.0471585,-1.4833174
-3.5241785,-2.3174787,-1.6816809
-1.7980645,-2.3491328,-2.100885
-3.2375717,-3.1748395,-0.4183445
-1.3149881,-1.9037222,-1.7716299
-1.4860593,-2.0324392,-1.148588
-2.1566768,-2.3476756,-2.4008656
-2.9180517,-1.4438277,-2.4727197
-1.892305,-2.5543644,-2.850962
-2.5200095,-2.169942,-1.7421993
-1.1876194,-1.7116379,-3.3297253
-1.4247427,-1.2664773,-2.0759249
-0.3681152,-1.1529242,-2.980654
-2.0311108,-2.8587637,-0.46620739
-2.398549,-2.4096928,-0.76165664
-1.6371233,-1.9773118,-1.9846647
-1.7613927,-2.113791,-2.707161
-1.9586296,-1.8038688,-1.8412659
-3.7211523,-4.261363,-3.6857107
-1.8202546,-1.6654015,-2.026889
-2.8802476,-1.0638721,-2.082105
-1.188023,-1.3205148,-3.1112804
-0.83082104,-0.60076094,-2.0491278
-2.096187,-0.51099706,-1.1848464
-2.5441713,-3.1216435,-0.75221586
-1.9196116,-3.944758,-1.1211507
-1.9481931,-0.63115156,-1.6158042
-3.1519523,-2.673555,-0.99089193
-2.9586713,-1.8966211,-1.9259596
-1.6913902,-2.6506321,-3.3326483
-1.4588475,-2.1690946,-2.9791355
-1.5991867,-1.3856683,-2.7982585
-3.4752738,-2.8856297,-2.3035166
-0.5394485,-2.931522,-2.3775618
-1.1786084,-2.9232779,-1.9527774
-0.11676562,-0.992244,-1.8711085
-2.0678482,-1.9839524,-1.0200005
-2.42014,-1.3929493,-2.4666216
-4.1409397,-2.9832573,-1.8060442
-3.710198,-2.9733644,-2.3591893
-1.9749988,-3.3500752,-3.050258
-0.7033354,-3.4814076,-1.5981753
-0.49323297,-1.6320548,-1.0996215
-2.1979208,-1.49276,-0.7982693
-3.437015,-1.1959424,-1.3723004
-1.2374045,-2.1048553,-0.87089455
-1.8592371,-3.3344188,-1.4593941
-2.795619,-1.8722719,-0.40787315
-1.2221344,-3.0504901,-1.3948066
-3.2662504,0.07803345,-1.9560611
-3.9264634,-1.200241,-2.5424979
-1.2653859,-1.4164681,-1.7645432
-0.973928,-4.2571855,-1.2575521
-3.9678886,-1.658887,-0.5952151
-3.0504904,-1.9123902,-2.2997854
-2.640484,-0.60215247,-1.1538665
-2.040074,-2.6502676,-3.2038436
-2.1309562,-1.2494848,-1.825944
-2.8755627,-0.9224596,-1.2558773
-2.0480936,-1.7032789,-3.381772
-2.535373,-2.357691,-0.4589901
-2.546798,-1.783473,-1.8982941
-1.304852,-3.0434575,-1.274415
-3.8833275,-2.3267832,-2.1480107
-1.9795384,-3.6997523,-3.0368047
-2.2382522,-3.2918591,-2.179192
-2.6912446,-2.430932,-2.2459192
-2.224681,-3.0335474,-1.9208345
-1.2961175,-1.6221514,-2.5856383
-1.5872109,-1.969773,-1.2301264
-0.876395,-1.091696,-2.3724415
-2.0809338,-2.343363,-2.2382417
-0.219159,-2.6634908,-1.6249441
0.17709899,-1.0792848,-3.0184329
-0.07835209,-1.1126631,-1.718172
-3.0377693,-2.0451663,-1.7838616
-1.8197608,-2.981626,-2.4103682
-1.5634482,-1.4393454,-1.6005255
-1.9631721,-2.8769562,-2.0456748
-2.4862523,-2.6923096,-1.0312355
-2.7418702,-2.1172905,-1.9545602
-0.3054403,-0.58874893,-1.8381674
-3.989192,-1.5793657,-2.5984125
-1.1541486,0.39769697,-3.0558746
-3.2737875,-1.489876,0.06998491
-0.5058017,-2.17634,-1.9357426
-0.9858104,-1.4064655,-2.0500808
-2.583457,-1.9514465,-3.974502
-2.8581243,-2.5938878,-3.0621648
-0.90416574,-0.6372366,-1.1517141
-3.5785956,-1.0275047,-2.4246516
-2.4879093,-0.42588675,-1.6319814
-1.3564293,-0.45840347,-1.932513
-0.8047402,-1.6803708,-2.9707117
-3.157177,-3.0980465,-1.9056149
-0.7002729,-2.3578022,-3.7168307
-3.7718492,-3.1932578,-2.1530628
-3.250393,-4.415315,-2.420718
-1.6142913,-1.6235033,-1.9159421
-3.5255666,-3.2566392,-1.2128001
0.112972975,-2.16286,-0.20809019
-2.5932217,-2.1750722,-1.2606771
-2.8130717,-2.6931736,-1.2774324
-1.5401593,-1.8853596,-2.9237523
-2.6600316,-0.51920116,-3.1138902
-4.079176,-2.4134562,-2.554338
-0.4387318,-1.0590415,-2.4353821
-2.532362,-3.018217,-2.4879272
-1.9616854,-1.0799028,-2.3782673
-0.72108555,-0.63750005,-3.104257
-2.5407429,-1.60339,-2.7237153
-2.968034,-1.5299913,-2.797761
-2.3002992,-0.9485043,-2.625643
-1.0501522,-3.0095527,-1.1549377
-2.4158866,-2.1957622,-2.2507834
-1.8797613,-0.6612915,-2.6020713
-1.9178478,-3.3660827,-2.69952
-4.5143824,0.105165005,-1.2757323
-3.3607223,-1.5519118,-1.5095004
-0.33048773,-3.0761275,-2.0243046
-0.50643206,-2.234923,-2.6318073
-2.2110286,-4.501073,-2.4064546
-0.8418447,-3.2625341,-2.6798296
-2.6007872,-1.1687542,-0.8703263
-1.2348495,-2.3685632,-2.6158133
-0.23883581,-1.6471691,-0.9886286
-2.0369945,-0.9746568,-0.16217303
-0.57516515,-3.2603552,-1.1040913
-1.3448431,-1.8284714,-2.317248
-2.3393302,-2.5088892,-1.1617286
-1.4636006,-1.7465177,-3.2740147
-2.1010237,-3.1846976,-1.6070693
-3.0524058,-1.3790417,-0.81154346
-1.8439173,-2.8182158,-1.8647586
-2.6267955,-1.9100835,-3.490716
-3.2568731,-1.3930252,-2.2733018
-1.5785177,-1.6124128,-0.12304568
-3.3657525,-3.0343127,-1.7737244
-1.2201803,-1.2834257,-2.3653367
-1.294698,-0.93028843,-3.0373905
-1.2959888,-1.3302236,-2.1204448
-2.175844,-0.97824144,-2.4472907
-3.7550654,-3.3075361,-1.8280623
-3.5419843,-1.691196,-0.29792213
-3.5841742,-3.947517,-2.1879606
-1.058785,-1.1473694,-1.956782
-3.5545392,-2.098868,-0.9296378
-2.9723332,-1.7787464,-1.9238183
-1.0868144,0.8072622,-1.7205195
-2.9733548,-0.86473167,-5.124378
-2.3520727,-2.4990473,-2.7817776
-2.416577,-3.1628578,-1.8496331
-0.37022173,-1.5987386,-3.2483368
-0.95761764,-2.2393696,-1.9458449
-2.0627966,-2.949072,-1.8972352
-2.0887754,-3.1614723,-3.9504302
-1.8921497,-3.1568418,-2.9240851
-1.5536412,-2.4308898,-2.3206985
-2.0930774,-1.8423836,-2.5308695
-0.10384023,-2.1610029,-1.4560512
-3.3818326,-2.0710022,-2.4635372
-1.0968667,-2.934108,-0.9605427
-1.3491249,-0.8638662,-2.120108
-0.41000462,-0.9236902,-1.9762537
-2.5605836,-1.6937363,-3.2438676
-1.6801616,-0.72150195,-1.06511
-2.7794116,-2.1348648,-4.433325
-0.54869545,-2.2349138,-3.6281016
-1.5503927,-0.83200336,-2.591394
-1.9625019,0.15900898,-0.6651933
-0.91561615,-2.3214142,-0.88185704
-3.5857112,-3.4401116,-1.3853679
-2.2511227,-1.636179,-4.000309
-0.76602566,-1.8414266,-0.39769912
-1.8653808,-0.43879938,-2.1215997
-2.6336288,-3.4592009,-2.9438326
-1.5812788,-1.8658001,-3.1236963
-1.5713358,-1.6841931,-0.9738296
-1.2749966,-2.709974,-1.5815183
-1.9061084,-2.3020601,-3.1412983
-0.6296865,-3.1893845,-1.0314469
-2.087194,-1.3890331,-3.086909
-1.9694233,-1.8295839,-4.429239
-1.361335,-2.5836911,-0.11143422
-3.3026779,-1.5430695,-1.9086527
-3.455118,-1.1646045,-5.4821553
-1.0511112,-3.117301,-2.119049
-2.9529204,-1.2762766,-2.2132182
-2.3631234,-0.7660109,-1.6192931
-0.7417102,-2.3208842,0.29208565
-2.8046935,-2.8538046,-1.8374803
-1.4172337,-1.6202211,-1.7523811
-0.5680692,-2.6237233,-2.8891122
-1.63346,-1.9109857,-1.3330448
-3.045724,-2.2220454,-2.7369318
-1.8372514,-0.9964565,-1.0985428
-3.2095404,-1.219371,-3.123673
-1.3580728,-3.9653444,-1.5868192
-3.3751693,-2.8291008,-0.86635935
-0.32050347,-2.570362,-1.7573934
-2.8846912,-2.6768327,-2.939196
-3.8745303,-2.3037837,-0.85371923
-2.6503289,-0.77119505,-0.34270084
-1.962225,-1.7747709,-2.0495937
-1.0219564,-1.6493146,0.011114597
-1.2088909,-0.08805323,-1.0465229
-1.8263737,-4.4949894,-1.6195229
-1.8169488,-2.4831626,-2.6998467
-3.050856,-0.008697271,-1.7779728
-4.089593,-2.0681071,-0.5992446
-2.7654376,-2.1321986,-1.4235833
-2.5284483,-2.332392,0.042515755
-1.6105711,-1.2987959,-1.9157099
-0.95262253,0.16385412,-2.3699756
-2.1352475,-0.20226836,-1.1088903
-0.049108505,-2.4496808,-2.9811697
-3.7102308,-1.8424423,-3.4466252
-3.52473,-2.09455,-2.3437085
-0.41873205,-2.4406075,-3.1471338
-1.0921121,-1.1713899,-2.9373791
-1.7049153,-0.6198069,-0.4382043
-2.374371,-1.658685,-2.3481405
-0.35894394,-2.194376,-2.0132837
-1.4600575,-2.231369,-1.7579992
-2.7567213,-3.8580766,-2.4033036
-0.68636596,0.5310633,-1.3343406
-2.260605,-2.5665402,-1.1630052
-3.0451245,-0.54042184,-0.70293117
-2.3962078,-0.8237542,-0.3443749
-1.6801178,-2.6824682,-3.5059762
-2.5302773,-1.9173353,-0.84936345
-2.7233686,-3.3750138,-0.98023605
-0.9921057,-2.6229382,-2.2585092
-2.419335,-1.5159212,-3.3801718
-2.20429,-2.5354712,-2.974577
-2.6885352,-2.047716,-1.1913354
-1.4065735,-1.4532444,-1.7426008
-1.6428599,-1.4418741,-1.3348362
-3.6650426,-2.9390955,-3.5980358
-2.0147293,-2.672046,-1.3237877
-1.4231272,-0.68642044,-3.063394
-3.070181,-3.454649,-2.964987
0.5989125,-2.1229591,-2.0096118
-2.8739061,-2.1758728,-2.5501397
-0.72250175,-0.89954245,-3.5431218
-1.7924228,-1.3007615,-3.2424588
-1.0404308,-2.0788338,-1.164674
-1.5714105,-2.2238069,-2.812549
-1.1144462,-1.4247382,-2.107527
-0.8787309,-2.287483,-2.5631251
-1.5594175,-3.313188,-1.4479136
-3.2309008,-2.5914278,0.028029442
-1.7158452,-2.3096282,-1.0159833
-1.5185518,-2.9282613,-1.7949578
-2.3574073,-2.983916,-4.8081703
-2.3705318,-4.451872,-2.2426443
-3.1852543,-1.3339366,-1.7225382
-4.069152,-1.2655466,-3.3248596
-2.6936607,-1.9993762,-1.3590238
-2.179693,-3.4364634,-0.5924063
-1.4674938,-2.4665093,-1.7942729
-3.5134702,-1.2616081,-2.898276
-1.3551531,-1.644171,-1.093183
-2.1709714,-2.5139225,-1.8388634
-2.1734207,-1.6126387,-0.06936836
-2.722817,-1.1184013,-4.2789397
-0.74493,-1.5127435,-0.117587686
-2.6899383,-2.3100119,-2.7970889
-3.4021142,-1.953018,-1.0267752
-1.5406574,-3.2122564,-1.7583287
-1.9471196,-2.936826,-3.4286537
-1.7747169,-2.507818,-1.7108577
-3.2072892,-1.9188193,-1.8609797
-0.30928993,-3.5636876,-3.0153718
-1.9736893,-1.4591284,-3.2143154
-2.0961337,-2.2554321,0.11218715
-1.106181,-0.0031442642,-2.1453393
-0.44697368,-2.9276743,-1.9246242
-2.4005458,-3.8900332,-2.3012433
-1.9219977,-0.06730771,-1.4908388
-0.5284536,-3.8346744,-2.229919
-0.7365509,0.37873626,-1.5715892
-2.289104,-3.3600044,-2.091848
-1.0222574,-3.3603535,-0.3240775
-1.925004,-3.02589,-3.2611787
-2.0646336,-0.5951885,-1.8340067
-2.283568,-2.9209058,-3.6880245
-1.4194291,-0.6253778,-1.8309275
-2.528108,-2.5006056,-1.4191115
0.14556003,-0.82352364,-2.1360679
-0.6347892,-1.9166851,-0.2601905
-3.4893441,-2.3479555,-1.1336554
-3.1060524,-1.9707513,-2.546294
-3.0075717,-1.0584092,-2.5620627
-2.1199253,-2.6121726,-1.8085822
-2.8492713,-2.021884,-1.5504019
-2.423066,-2.8744488,-3.1308577
-1.731862,-3.1789665,-1.7835041
-3.083839,-1.4042231,-2.2278867
-1.4280125,-0.28470695,-1.3337604
0.01941371,-2.3731613,-1.8042822
-1.5766486,-2.9283566,-2.2441404
-3.2161741,-1.9531575,-2.0391889
-1.4848499,-2.3564718,-1.5617236
-2.6688273,-2.6476882,-2.2249897
-0.6939436,-1.0130074,-1.7284734
-2.3992813,-1.653188,-0.6986538
-2.8687456,-4.345685,-1.4406171
-3.1176841,-1.9782553,-2.674027
-2.3568819,-2.7814558,-2.2227077
-0.9340396,-2.7998986,-1.9668
-2.6675997,-2.559465,-2.4629922
-3.0341048,-2.8854547,-2.642061
-2.836701,-0.8638425,-2.416984
-2.58431,-1.0852554,-1.0238615
-1.8954749,-2.0838296,-1.3614979
-0.6337613,-1.3076816,-2.3620296
-2.508666,-2.1240573,-2.0473304
-2.289513,-2.1383655,-2.635097
-0.4797629,-0.45185316,-1.1491022
-2.3067567,-1.4632504,-2.5446105
-1.6882455,-0.8851404,-0.66485167
-2.8091795,-1.097697,-1.9058896
-2.4672365,-0.5365263,-2.0143769
-2.9165955,-3.3503094,-0.5261656
-1.6019487,-3.0752335,-2.5046186
-2.3992383,-1.1624727,-3.0628147
-2.7742586,0.07717371,-0.5263281
-1.5807326,-2.2251163,-0.6693933
-1.1572082,-2.728232,-2.749914
-2.1069486,-2.0725539,-1.3906949
-1.3437574,-2.1517355,-1.7310946
-1.3368397,-3.3079228,-1.8838519
