x,t
0.41659153,1.327515
-0.7048009,0.091381654
-0.15115197,-1.0531945
-0.0040955013,-0.90436757
-0.33787715,0.8466617
-0.6992759,0.43852514
0.704346,-1.4302133
-0.44158363,0.14873147
1.124036,1.6435654
-0.61797637,-0.1424756
-0.36113268,-0.89511645
-0.63467556,0.33954322
-1.2490079,0.22214808
-0.2925536,-0.48716953
0.35143536,-1.2261485
-0.33232385,0.26649457
-0.5838477,-0.07665553
-0.27353013,0.8496816
4.108797,2.6184375
-0.5035094,0.025104629
0.84584045,1.4874442
-0.2082463,0.50468326
0.005885248,-1.0456363
-0.50189066,0.71320474
-0.14305788,-0.8229635
-0.62248,0.13566504
-0.66605735,0.1078726
0.3579204,-1.2758825
0.110648096,0.8903081
1.2373167,1.701925
3.1861956,-2.336355
-0.76307654,-0.19486697
-0.6449961,0.34573066
1.1931183,-1.718472
-0.8645158,0.0008956666
-0.099609844,0.69717413
0.2121292,1.1955464
-0.50076437,0.45260873
-0.43683046,0.48004615
-0.5235122,-0.42855063
-0.78414154,0.117030606
0.9238948,-1.5245334
-0.5571834,-0.2658694
-0.67964983,-0.40992096
-0.30174932,-0.5218213
-0.7004564,-0.43127078
-0.7780769,0.18498464
-0.72274727,0.29329145
-0.3568349,0.5968477
-0.35881934,0.36981386
-0.27300018,0.49602306
-0.47816607,0.7026575
1.1822909,-1.6187208
-0.16799115,0.5754347
-0.3493254,0.6561812
-0.14160578,-0.97542006
0.9493633,-1.6187491
-0.39362237,0.8971125
-0.8714332,0.06839747
0.8069718,1.3726788
0.12552805,1.0324929
-0.70452386,0.40787697
1.7532461,-1.9407071
1.048241,-1.5789257
-0.35147563,0.7380101
0.3410751,-1.3036295
-0.6551954,-0.3292541
-0.60370547,-0.6452425
-0.3571035,-0.7625137
-0.6763851,0.078138866
0.19446193,-1.080924
-0.41639546,-0.064302884
-0.4795896,0.46989036
-0.37533697,0.69278204
0.4952279,1.3815252
-0.45634273,0.61370945
-0.18215747,0.84086573
-0.80391425,0.28319928
-0.029107282,0.8768762
-0.8548824,-0.041262407
-0.4583143,0.56180793
-0.06834824,0.8895856
-0.3596792,0.62615585
0.007123732,-0.9035319
3.9573665,2.626172
-0.71631587,0.24530362
-0.4604287,0.30304766
2.8250842,-2.193082
-0.3720031,0.80594265
-0.62943566,0.0062471135
-0.44144088,0.10921534
1.6168902,-1.648435
0.22374451,1.1067468
-0.91080457,-0.02372888
-0.5473237,0.5717017
-0.56580883,-0.46767092
-0.53249913,0.5226811
0.05046469,-1.1833894
0.030101886,0.9465334
0.06697167,1.0279733
-0.39981073,-0.40469238
2.391228,2.0863698
0.94507813,-1.5089154
-0.6694173,-0.3725398
0.0051617427,-0.92806923
-0.4305657,0.36891362
-0.07356654,0.8708725
-0.45748743,-0.2807208
-0.30628338,-0.8960352
-0.6466828,-0.05799869
-0.6470002,0.37483293
0.5416903,1.4062706
-0.04498847,-1.038785
-0.28375268,-0.53588593
-0.029961212,-0.7226436
0.6562212,1.2990643
-0.9256279,0.2343446
-0.5630225,-0.5943208
-0.46906528,0.72770387
-0.49704215,-0.82058793
-0.24838741,0.94910884
0.36587414,-1.2430947
-0.8171974,-0.13628173
2.7494226,2.171235
-0.3120951,-0.55154294
-0.73620784,0.33705384
0.025118683,1.0436852
-0.5142512,-0.629849
0.263523,1.1104894
-0.72355574,-0.034354668
0.33736613,-1.2682168
0.8437084,-1.4566529
2.8476918,-2.2321606
1.5732714,-1.8287556
-0.43274498,-0.3813583
1.2648699,1.7557976
1.5332578,1.8113309
-0.6063008,-0.5456228
-0.5319932,0.4744244
2.601377,2.0884192
-0.5211348,0.6930038
1.1236356,1.6007329
-0.82600677,0.28858462
-0.71695185,-0.6093602
-0.18051976,-0.681559
-0.6927664,0.08737228
0.22614653,0.9736811
-0.41465363,0.83500385
-0.4301121,-0.6344693
-0.41289067,0.14011359
-0.22328961,0.57524765
0.6937382,-1.4056597
-0.25080618,0.89046186
-0.8606016,0.54566765
0.36040896,1.2303561
-0.7403864,0.047942158
0.0017074704,-0.88904786
2.6723557,2.174612
-0.74580234,-0.06976569
-0.86740494,0.13689104
-0.22926566,-0.5942508
-0.33919466,-0.53060925
-0.6230473,0.24303183
-0.8886205,-0.15736273
-0.8730886,-0.45684516
-0.70357126,-0.012191316
-0.47330415,-0.579111
-0.46283647,-0.5341259
-0.84502506,0.022917114
0.2243522,-1.1399821
-0.9319892,0.24225532
-0.68472254,-0.079120636
1.0821922,1.5351214
-0.3345393,0.52148825
1.9873507,1.9666898
0.08823824,-0.99671954
0.6682237,-1.4911689
-0.8749443,-0.28356045
-0.7728667,-0.102161534
1.8910939,1.8838007
-0.7805487,0.2370611
-0.84154814,-0.4485183
-0.26737642,0.49043506
2.421291,-2.1479738
-0.8381882,0.14904988
-0.583023,0.45673233
-0.7304166,0.07709002
0.14636032,-1.0269532
-0.30198127,-0.53738075
-0.6555129,0.46598145
-0.86762756,0.023455787
-0.0036695732,0.8230718
-0.56078017,0.25342306
0.27125975,1.1747671
0.27583554,1.2988998
-0.38707194,0.31390405
-0.94772536,0.0517338
0.43362343,-1.0594424
0.96851045,-1.4097
0.42563426,-1.2787837
-0.3062928,-0.8519557
-0.69688547,-0.06931168
0.51016176,-1.3150557
-0.35706174,0.53582567
-0.5087349,-0.1549883
-0.57869494,-0.53214896
-0.32285658,-0.50160867
5.4115515,-2.9803238
-0.67131364,-0.01606523
-0.4730585,-0.021044072
-0.63994366,0.2716181
0.38449278,1.2527694
-0.26109964,-0.94116867
-0.34721553,0.38661817
0.6903736,1.4170517
1.0871047,1.6580602
-0.6163699,0.26977322
0.5148504,1.3751645
0.48099867,-1.2402928
-0.6674483,0.18603374
-0.57714295,0.42679614
-0.022201557,0.5375118
-0.6653582,-0.52076036
-0.8937173,0.2664182
-0.5946117,-0.3130711
-0.12539902,-0.6943898
-0.88491356,0.50708234
-0.3718325,-0.013085495
-0.37806433,0.58748245
-0.07568942,0.96731734
-0.012336596,-1.0599146
-0.8561812,-0.21336965
0.24692175,1.0690752
-0.23336343,-0.7587978
-0.08960377,0.9373406
2.6370394,-2.109196
-0.54390895,-0.3301016
2.4823,2.170955
-0.020542659,1.0327436
2.4543896,-2.065634
-0.5370791,0.08087607
0.853412,-1.25229
-0.44006237,-0.43290016
-0.6680514,0.33472186
0.02403475,1.0767665
-0.093826815,0.76681286
-0.35508826,0.60090715
-0.91810656,0.04934645
-0.095580526,-0.9105218
-0.36881584,0.76368606
-0.65680724,-0.2473017
0.8021452,1.432395
-0.3498533,0.77428603
0.42198598,1.2134836
0.4504207,1.3429176
-0.825503,0.13143249
-0.39326572,0.51949227
-0.49286067,0.5136705
-0.6770878,-0.11655218
-0.53915936,-0.75380254
-0.59983915,-0.35484612
-0.6515729,0.07290486
-0.6424035,-0.21749867
-0.5771564,-0.55796957
-0.4902778,0.32627416
0.61375624,1.4855669
-0.026556563,1.0996947
-0.6163797,-0.15305826
1.3879973,1.7890592
-0.3982282,0.495345
-0.8229108,-0.71483433
-0.7991862,-0.14446501
-0.5750824,0.18717724
-0.009068507,0.9712542
0.9119141,-1.421127
-0.5340164,-0.6531384
0.9830164,-1.5238625
4.3863006,-2.6369355
-0.513585,0.51089764
-0.6074724,0.5475306
-0.40387368,-0.49076045
-0.54233587,0.6379639
-0.55142844,0.17606221
1.4551572,1.8315021
-0.54820794,0.042378377
1.7661549,-1.8324776
3.6423566,-2.5413647
-0.29795355,-0.20480119
-0.4742896,-0.5815522
-0.035873756,-1.2922894
1.3005939,1.7658893
-0.13051273,0.9076804
-0.0681235,1.0020761
0.46847585,-1.2447593
-0.6205729,0.03418466
-0.47078505,-0.09233144
1.4631298,1.6460683
2.6199815,-2.11606
0.5254868,1.3124744
1.6421727,-1.9008037
-0.5150336,0.27762517
-0.19370219,-0.908562
-0.6666167,-0.6460135
-0.8471243,-0.34454757
0.63903165,1.3658856
0.10703687,0.94340974
-0.10328314,-1.0780305
0.015980668,-0.8415132
-0.32195768,0.61711574
-0.3980443,-0.10459032
0.2152413,0.9624012
1.5918403,1.7735564
-0.54748863,-0.5504425
1.2218608,1.5833671
-0.47660887,0.68211794
-0.55133533,0.33193308
-0.8750335,-0.005127156
0.013717039,1.1204807
-0.6765257,0.54812115
2.7906892,2.1765726
0.024568798,-1.0350982
-0.30397573,-0.668984
0.3296504,-1.1649275
-0.5784222,-0.42017078
-0.57279915,-0.076775074
-0.5868575,-0.07086144
-0.5341051,-0.26177502
-0.18744606,-0.7526949
-0.5916552,-0.51408553
0.11176022,-0.8797045
2.8315835,2.2044094
-0.13794272,-0.96162176
-0.043172117,0.9444982
-0.24664453,0.769095
-0.88437253,-0.20868652
-0.5438004,-0.47649977
-0.6795661,0.47271287
1.7697529,-1.9172482
-0.6299127,0.162038
2.0223489,-2.0081468
-0.24101174,0.47096583
1.5604149,1.6774231
0.22456951,1.1264827
-0.15242814,0.6806702
-0.7351408,0.066549584
-0.334734,-0.86105525
-0.7358076,0.22852132
-0.47364354,-0.5615793
-0.7557934,-0.4074424
-0.43634298,0.6675661
0.61925596,-1.3539921
-0.6645731,0.63256675
0.009558828,-0.8620344
0.066713974,-0.9553247
1.8820863,1.8478183
-0.06875393,-0.9812881
-0.6776735,0.22619297
-0.1470695,-1.0315789
-0.75141054,-0.067250796
-0.8539179,-0.06047499
-0.8281241,-0.095830135
-0.55334246,-0.0020561717
0.027938,0.90419936
-0.54815173,-0.04499441
-0.29620075,-0.6071626
-0.10084182,-0.738622
0.7888627,1.3687474
-0.44939452,-0.4177932
0.4636924,-1.3608246
0.064309716,0.9709944
-0.55352545,0.05609691
-0.89611185,-0.18207236
-0.2589458,-0.674118
-0.7274483,0.4433717
-0.507058,-0.47330156
-0.31037182,-0.74706775
-0.5869467,0.016092952
0.08023257,1.1549879
-0.70807713,0.19072269
-0.4612022,0.10219922
0.38412514,-1.2582568
-0.5490813,-0.32676488
-0.9943166,-0.31930104
-0.69166034,0.6581321
0.88802284,1.6405795
-0.27708438,0.69437677
0.9812765,-1.6385213
1.5695612,-1.8569094
0.18322048,1.2730393
1.0816609,-1.5923609
-0.377095,0.64612454
1.4832522,-1.7811478
-0.15255994,0.77999777
-0.57237864,-0.26431656
-0.52993244,0.3417604
-0.9092507,-0.36198485
-0.117695086,-0.87641984
-0.1318731,1.0492712
-0.12065258,-0.9490516
-0.6692604,-0.17629117
-0.68305147,-0.3777524
-0.56387126,0.41609946
1.2293876,1.6416007
-0.480743,0.45168042
2.026378,2.0079253
-0.5107246,-0.25545982
0.55913043,-1.211017
0.15809429,0.8835823
0.8109069,-1.4255574
2.5885916,-2.0451686
-0.9574239,-0.19440645
-0.24770433,-0.7356888
-0.5162623,-0.4037734
-0.432676,0.36838618
-0.24697258,-0.51712364
-0.5538105,-0.12555721
-0.6840637,-0.3142664
-0.93840635,0.02275475
-0.9893297,-0.10271244
-0.79746497,-0.22610837
-0.69009334,0.7007336
-0.402589,0.7214871
-0.7111157,0.26025406
-0.57376736,0.14627673
1.6577514,1.7446247
-0.8985486,0.12875874
-0.68827134,0.35366955
1.6760626,1.8863155
-0.60483414,-0.24706629
-0.7017659,0.056089528
0.75702614,1.3209866
-0.18151303,0.3879168
-0.6398223,-0.1303827
-0.5482918,0.5500199
-0.39468205,0.7783836
0.27288496,1.1674803
-0.5499056,-0.21370094
0.13258593,-1.0043466
-0.44835487,0.43351814
-0.21387392,-0.8333514
1.7930766,-1.9448239
-0.564836,0.67719877
-0.13309853,-0.5581072
0.3216368,-1.2783387
-0.78802156,-0.4900011
-0.29218522,0.82512224
1.0960306,-1.545859
0.23496342,1.1438117
-0.6399084,-0.094404064
0.55807316,1.5206122
-0.62593687,-0.3239276
0.26571432,1.3411304
-0.83972245,0.49942383
-0.14685783,0.97231996
-0.7487314,0.03625235
-0.088759206,-0.8863363
-0.2004168,-0.3064892
2.6202776,2.095489
-0.063011155,-1.0426253
0.5986465,-1.3814301
-0.23094803,0.7537603
-0.6059923,-0.025376825
-0.67361,0.59978867
-0.50245535,0.35014993
-0.22272144,-0.7941611
-0.7358176,0.47961932
3.3905375,2.3955636
0.12817691,-1.046498
-0.66535723,-0.35332277
0.3243796,1.0928141
0.5810539,1.1548119
-0.56165457,-0.62620074
3.832936,-2.5540752
0.2138422,-1.1792896
-0.5413275,-0.58863926
1.8043479,-1.9142232
-0.726192,0.19173619
-0.7260197,0.1584705
-0.5711787,-0.2820887
-0.5283623,0.3684984
-0.33485258,-0.38924402
-0.70039284,-0.6842725
-0.25773582,0.95484394
-0.5202194,-0.31341434
-0.3695842,0.48379037
-0.68428636,0.49503
-0.3563726,0.6866633
0.88154995,-1.4754843
-0.82363653,-0.30546242
4.622211,2.805018
-0.86690784,-0.37109828
-0.84745014,-0.07163199
-0.1674243,0.8265274
1.7461023,1.6461735
-0.12050794,1.0922765
3.9637465,2.6515524
-0.8687043,-0.19034831
0.710844,-1.3969051
-0.33521268,-0.65978533
-0.8838428,0.09193938
-0.74693465,0.19195463
-0.776992,-0.0995098
-0.7831818,0.1482873
-0.59715664,-0.13850622
1.4903953,1.7255113
-0.11430258,0.94878906
-0.2988004,0.7641071
2.3813074,2.107168
2.2492745,1.9250553
-0.6948641,-0.20825349
-0.2432919,-0.6804274
-0.19166388,0.7312581
0.4304286,-1.2949675
-0.6138978,0.14876175
0.15321498,1.1119392
-0.3890693,0.4392147
0.3406443,1.3172888
-0.39883438,-0.80433404
-0.17912337,-0.8406912
1.7205791,1.8759934
-0.7393257,0.4826405
-0.38242677,-0.38644072
-0.5095447,0.20495586
0.98858964,-1.4592327
-0.31107527,-0.9227487
0.28624338,1.03812
-0.64334154,-0.41302413
0.39428914,-1.0892222
-0.10269784,0.9693704
-0.52393794,-0.48635572
5.3203826,-2.9494014
-0.47772804,0.67598534
-0.6235975,0.17319511
-0.3243742,0.7581879
0.39698458,1.2933218
-0.5780781,0.6755954
-0.29955328,-0.7030017
-0.9296362,-0.15956861
0.30296054,1.099433
0.2667156,1.2761021
-0.24164855,-0.9396726
-0.18614182,-0.8131716
-1.0177902,0.13719462
0.05319106,-0.94542813
-0.67118573,-0.15582852
-0.45366976,-0.71482784
-0.29069045,0.7600274
-0.63295776,-0.3850757
-0.65557826,0.0745275
-0.46550086,-0.36138052
-0.791345,0.040452745
-0.7075299,-0.20073126
1.0723643,1.5240524
-0.57192034,-0.26300418
1.4864055,1.7872952
-0.3656829,-0.58942586
-0.57190984,-0.19903412
-0.57658064,0.92118347
-0.62214166,-0.36589888
-0.4173617,0.53823185
-0.49095315,0.5485925
-0.32433212,-0.6267311
-0.13870499,1.0059443
-0.64826745,-0.4214587
-0.806587,-0.056120794
-0.4701504,-0.14021276
-0.38950628,0.7056884
2.964446,-2.2527504
1.7860831,-2.0133293
-0.6759599,0.39805734
-0.67857194,-0.06842713
-0.04363627,0.89004
-0.55330765,-0.25204965
-0.6298623,-0.15213895
-0.014565692,0.8478221
0.12274356,-0.9800966
-0.8220649,0.48191166
-0.73431385,-0.4741476
-0.52481633,-0.43571028
-0.61706525,-0.6294075
-0.393211,-0.69802916
1.1969173,-1.7072444
-0.5349518,0.64725226
0.49413237,-1.2090436
-0.89469856,0.11315992
-0.72498757,-0.538322
-0.5008315,-0.64122546
-0.76026726,-0.1863063
-0.57393616,-0.5194578
0.3657415,-1.2466002
0.36896262,1.2786785
0.06963859,-1.1759342
0.0978079,-0.9227951
-0.694344,0.07235074
-0.75936085,-0.25835794
-0.599345,-0.048077956
-0.7108098,-0.21990794
1.6303064,-1.802604
1.2896188,-1.6682603
-0.05207333,0.7595206
0.28181064,1.0578594
1.3017724,-1.6707212
-0.72047955,0.020002645
1.4281203,1.6850309
-0.9778717,-0.36444443
-0.6700452,-0.5897099
0.008884904,-1.0035357
-0.90279347,-0.062505044
-0.44994062,-0.6242379
-0.70004845,0.058943674
-0.68886536,-0.6989106
-0.84912914,-0.0884722
-0.59804964,-0.7073955
-0.55185497,-0.37708092
0.76765734,1.4467567
-0.48171374,0.3207314
-0.29421067,0.6939142
-0.19810969,0.66025335
-0.7286135,-0.3691322
-0.6852848,-0.45782238
-0.4143968,0.68456
-0.021400817,0.9873169
-0.31713614,0.66099304
0.720066,1.3308682
-0.1645015,-0.8304935
1.8066163,1.7763957
-0.5425824,-0.3309953
-0.52404594,0.4701834
0.22859655,-1.0298054
-0.7988711,0.41962028
-0.29390773,0.6750339
0.6428002,-1.3638837
-0.327534,0.49222407
-0.52583814,-0.6288139
1.887823,-1.7778074
0.07144611,-1.0110067
-0.75340056,-0.41647655
-0.28463185,-0.85436
-0.3312342,-0.66760564
-0.8126761,0.6387665
1.2629167,-1.5730121
-0.94909275,-0.04612054
0.049570464,0.9132604
-0.17017683,0.61546904
0.27510673,0.7990301
2.1523325,2.1255414
0.5079443,1.3637251
-0.69348085,-0.20229207
-0.87896067,-0.03997454
-0.0335338,-1.0547872
1.1155621,1.6688975
-0.7030446,0.19382028
0.6294981,-1.424081
-0.18515204,0.7514565
-0.42849916,-0.47835898
0.23883276,1.2027656
-0.10416314,-0.93674624
-0.44779566,-0.4974843
0.13437712,1.0205958
0.2916957,-1.0738404
-0.4101245,0.6478259
-0.8939667,-0.4212526
0.08046523,-1.0264057
-0.85521096,-0.10072858
1.3739347,1.648823
-0.7511243,0.21885842
-0.7087978,0.35163113
-0.16243903,-0.8055779
-0.3353191,0.6704545
-0.67580795,-0.5571327
-0.64196634,0.007335292
0.77969146,1.28731
1.4784925,-1.6857401
1.7547303,-1.8012159
1.1817007,-1.5938601
0.2950591,-1.0247347
0.10549053,-0.9181947
-0.2986149,0.2167679
-0.97834617,0.45776752
0.57992744,1.3789436
-0.5230916,0.49830297
-0.73687875,-0.413248
-0.616127,-0.6941977
-0.93015516,0.14077072
2.288579,-2.157603
-0.04410129,-0.97848284
-0.3603963,0.69986194
1.528624,1.7159189
-0.5005848,0.33080316
-0.73837554,0.06115009
-0.39063737,-0.49000743
0.2730935,1.1884954
-0.41537037,-0.73195326
0.047760785,0.80952215
0.05891394,1.0252156
-0.80886644,-0.114414096
0.54625976,1.2380853
-0.22357956,-0.56224346
-0.33944058,-0.7732067
-0.36631373,0.5311373
-0.065315746,-0.45195863
0.47756237,-1.2457006
-0.06992932,0.90679866
-0.46291795,-0.5080986
-0.73889947,0.114098385
-0.127223,-0.9361387
-0.32939395,-0.5603894
-0.81583816,0.32642335
-0.4496811,0.13982527
-0.39658505,0.090160735
-0.1865102,0.91636664
-0.4710376,0.7249328
-0.37946245,-0.10013522
0.5066268,-1.1421655
-0.6820866,0.4213009
-0.44972008,0.25178802
-0.60280293,-0.026086777
1.8512939,1.8389454
-0.00936285,1.1619655
-0.19749993,0.8916954
1.9618322,1.8600708
-0.1434579,0.760893
-0.7125317,-0.74167633
-0.73575413,-0.016495705
-0.33510312,-0.7519126
-0.4341333,0.31905606
0.7251793,-1.5052087
-0.4768292,0.8116985
-0.6566803,-0.11862809
-0.80754834,0.28015637
-0.4213199,0.59909755
0.13508147,-1.1187854
-0.29881185,0.7069649
-0.9133541,0.40025553
-0.08298128,0.7297557
0.89376247,-1.5272005
-0.2976759,0.38960993
-0.17742965,-0.8173647
-0.13235196,-0.59846336
-0.7565031,0.14503779
-0.11423704,-0.7105976
-0.5433381,-0.59841704
-0.6768503,0.28597444
-0.12958618,0.810713
-0.7354897,0.19633198
-0.70983726,0.55345446
-0.7691675,0.12272871
-0.76988626,0.09727024
0.06868517,-1.0357745
1.268682,-1.627628
-0.2443755,0.8867389
1.8175751,1.9588522
0.1567515,1.0986172
-0.2907628,0.55918604
0.060995903,-1.0353599
-0.53492004,-0.062164094
0.51158553,1.4324764
-0.69033855,0.013146324
1.1654874,-1.7382693
-0.701024,0.20966245
-0.38121143,0.4009612
-0.56126386,0.3184928
-0.29371876,-0.8249169
-0.9569873,-0.07164978
0.67038524,-1.4636177
0.76998544,1.3804176
-0.7139958,0.44666675
-0.5899988,0.16813684
1.3188634,-1.773996
-0.42387012,0.79355466
-0.22326374,-0.8679473
0.5968576,1.4816982
0.015212306,1.0684367
0.063722774,1.0599793
2.6460807,2.1598287
-0.47767198,0.60588247
1.4427134,-1.7319214
-0.078737706,-0.93724674
0.089952394,0.7856708
0.56060886,-1.3533114
0.15924902,1.1595742
-0.82715,0.26570013
0.7031607,-1.3250779
-0.81321675,0.3343456
-0.6102871,-0.33355138
-0.052713715,0.9473686
3.0164313,-2.2065823
-0.58932096,0.014689165
-0.27609128,0.63572574
-0.4670688,0.48297527
-0.3407656,0.6647849
1.5862582,-1.7637173
-0.08159044,-0.89084035
-0.30419442,-0.6598046
1.0969378,-1.6345817
-0.71539587,-0.3871802
-0.47580302,-0.37926286
-0.23026055,0.76822126
-0.77779657,-0.20486416
-0.8172103,0.38866007
1.6524023,1.7502238
0.08856823,0.9445856
-0.4113283,-0.29471913
-0.15482049,0.91030115
-0.3327884,-0.5320908
-0.77060777,-0.2991367
-0.20263325,-0.7540732
-0.20572901,-0.8063543
-0.44374514,0.45035696
-0.49589908,0.7398895
0.10272577,-0.9324711
4.0856705,-2.6613588
-0.29614547,-0.820998
-0.6264642,-0.5844021
-0.3026636,0.77344
-0.5903799,0.15022697
-0.5950588,0.45126393
-0.5599232,0.27916104
-0.42145965,0.1817221
-0.672304,0.50060415
-0.7515478,0.54516554
-0.19864643,0.803359
-0.22859502,-0.67720896
-0.4842822,-0.68760514
-0.3614556,0.41365176
0.08807241,-0.98386663
-0.8301765,-0.3444475
-0.94344234,-0.48327652
0.23377725,1.2113665
0.3134731,1.0343683
-0.6064967,0.1955161
-0.880305,-0.025937684
-0.36134365,-0.59934956
-0.34259066,0.5471182
0.054206174,-1.0324761
-0.2384888,0.8766548
0.096611455,-1.1164774
-0.42194915,0.6783671
-0.9168472,-0.26528916
3.9894447,2.6374445
-0.5779358,-0.06090934
-0.34512264,-0.513663
-0.97582245,0.4155214
-0.47771418,0.81459993
-0.027518654,1.0037196
-0.6977309,-0.176278
-0.28349727,-0.7795238
-0.5792022,0.15572475
-1.0205427,0.115457766
0.9821687,-1.6838475
-0.55776346,0.03298425
-0.6292378,0.33082762
-0.37788618,-0.74330896
-0.6655732,-0.42790952
-0.26699778,0.746184
-0.6986595,0.012785166
-0.38755897,0.37964964
-0.17621736,0.68651915
0.38781664,1.1066811
-0.37626693,0.67138225
-0.5196843,-0.70072156
-0.7013179,-0.08515891
1.0708921,1.5846654
1.1657946,1.6597579
-0.4225457,-0.14929427
-0.59411645,-0.20128024
0.0033965076,-1.0577251
-0.27951422,0.75734746
2.0266225,1.9520612
1.7431246,-1.8181745
-0.43767893,0.14801872
0.36469653,-1.3102494
-0.7264607,0.33266702
0.120590545,-1.2167667
-0.4865985,-0.6917231
-0.47738287,0.21987301
-0.5753267,-0.47795048
-0.4144712,0.2504589
-0.30236468,0.5509292
0.3581159,-1.1323009
0.48059037,-1.3909
-0.40100825,-0.6555218
-0.7444448,0.037306815
-0.6089779,-0.29623988
1.1611748,-1.5420965
0.606703,1.3976994
-0.6126897,0.24813142
-0.67557114,0.114581145
-0.7646825,0.27029768
-0.5919752,-0.21762365
2.4446414,2.1816046
-0.5236525,0.047084793
-1.018219,0.17074177
-0.44603243,-0.14180848
1.0999428,-1.649673
-0.6222604,0.43033203
-0.7316362,0.11276996
-0.2503653,-0.6400966
-0.8493963,0.36711347
0.94260186,-1.5795598
-0.9165888,0.08834395
-0.055016313,0.7416523
-0.23459545,-0.124036476
-0.19646169,0.778743
1.5718095,-1.8621252
-0.7709051,-0.45329633
-0.681495,-0.2808369
0.8930361,1.5025772
0.2852678,1.1333789
-0.23945706,0.20989718
0.16860145,1.088127
0.80525875,-1.5173799
-0.16719675,0.7309011
2.7195477,-2.154343
2.3901174,1.9726336
-0.65526766,0.2368809
-0.33714452,0.47115737
0.3664238,1.1883503
-0.38664684,0.3059052
-0.7102775,0.3073773
2.2879026,-2.2050495
-0.703609,-0.41966233
-0.6698464,-0.24169937
1.4894996,1.7191942
-0.41589636,0.61954916
0.5626424,1.4128481
-0.86819625,0.050087683
-0.8676389,0.3125915
3.403382,2.3791611
-0.3045818,0.82399666
0.34575343,-1.3487377
-0.64211124,0.014767573
-0.46601298,-0.78501713
-0.7506247,0.5548773
0.077265084,-0.86479706
1.5015255,-1.7380549
-0.27591377,-0.53719836
-0.26797792,0.45138302
-0.23229182,0.7786259
1.4378341,-1.7703178
-0.30127433,-0.119926594
2.576759,2.179813
-0.85967857,-0.29600188
0.5218201,1.1892866
0.61854976,1.41992
0.012279976,-0.8144909
0.49500054,1.1324505
-0.5876016,-0.7391516
-0.2927425,-0.8412177
1.9836386,-1.9504881
0.5944037,1.4202671
-0.41612062,0.20296933
0.820664,-1.4901251
-0.547494,-0.05992182
-0.42938033,0.8033709
-0.85212016,0.13431935
-0.20779501,-0.5543203
0.16810663,-1.1643374
-0.42497697,-0.079481415
-0.43021274,0.78112376
-0.8185749,-0.4324424
0.0041161166,-1.1796496
-0.06701407,0.6793814
-0.87491816,-0.31090355
-0.17144169,-0.7363996
-0.4769948,-0.51971096
0.6827122,-1.3816797
-0.78812486,0.04639998
1.3174611,1.6419275
-0.5890234,0.33052155
-0.17377023,-0.68383855
-0.34417248,-0.36114568
2.466168,2.0988216
1.5109521,1.7000096
-0.84703887,-0.38961235
0.0624522,-0.98779804
-0.36167383,0.79802877
0.16071925,-1.1718402
0.059042785,0.87739986
-0.55604,0.41456875
0.75959766,1.2534686
-0.4437867,0.59366775
-0.47318718,0.74189997
-0.72946495,-0.010434006
-0.6573457,-0.12156781
0.59250104,-1.3495618
-0.6543053,0.085176274
0.562325,-1.2958094
0.25348353,-1.2208705
-0.63494503,0.15574639
0.6180072,1.4093181
-0.9141274,0.16658935
-0.23668931,0.5396884
0.8892903,1.4696863
0.13296834,-1.1120114
-0.6473616,-0.0729537
-0.557754,0.09696398
-0.6486092,0.30770773
0.5781698,1.2754099
-0.46836868,0.6660886
0.7319351,-1.5717932
-0.6163837,0.05830339
-0.98968554,-0.051228154
-0.6614806,0.31950077
0.79525703,1.4981974
0.24488015,-1.2571226
-0.28884566,-0.87553585
-0.02342014,0.89107853
-0.29051667,0.70690155
0.25449046,-1.0631521
0.4229604,1.1662712
-0.3524931,-0.66464996
-0.30774513,1.1219544
0.01250633,-1.0319006
-0.45543715,0.39858818
-0.0011251143,0.80794054
2.3783443,-2.1877265
0.79967207,-1.39524
-0.34580567,-0.47710183
-0.6324205,0.44274816
2.1233776,2.0230231
1.3502316,1.8101488
0.32885095,1.0055114
-0.75101906,-0.35354596
-0.5876583,0.16704467
-0.90797657,-0.07148506
-0.43150192,0.5057316
-0.6926787,-0.20699166
-0.10679884,-0.8618077
0.84112996,1.4164844
-0.7877366,0.17100535
-0.49727833,-0.35293
-0.6398757,0.023090772
-0.98217374,0.2603206
-0.9740688,0.22438045
-0.260921,-0.5903074
-0.36396635,0.25753835
0.25555897,-1.1641903
-0.46150532,-0.091037445
-0.73924214,-0.09916919
0.13897319,0.9943807
0.32151863,-1.1029263
-0.5617221,0.42184156
0.62501234,-1.4457766
-0.31046155,-0.62706584
-0.4340344,0.4066225
-0.4687148,0.26299992
-0.3012647,0.9632064
-0.39846894,-0.04373174
-0.5983946,-0.39269474
0.15127529,-1.1041554
1.6257651,1.7134324
0.22122137,-1.0896564
-0.62191296,-0.6745076
2.1475654,-2.1126885
-0.5588649,0.46353996
-0.426852,0.33662575
-0.78997403,0.19578986
-0.0947547,-0.7971877
0.73413545,1.436117
-0.1848802,0.76656157
-0.20940599,0.5891612
-0.06466471,-0.8450607
-0.68878263,-0.37037203
-0.631076,0.6954694
-0.51212007,-0.8098426
-0.6332779,0.5714625
-0.6458529,-0.40454084
-0.74941087,0.6572962
0.44969818,1.1372317
1.0563393,-1.4681864
1.703494,-1.8161019
